ImageId,Depth,Distance,Scaling,Error
1,1178.0,9.794433552146229,120.27239694141045,1.9046193861559961
1,1215.40625,10.631833998568904,114.31764737519411,1.5032544177446934
1,1187.0,10.817929726374205,109.7252459595928,1.3416850725247598
1,1174.0,10.010876282308253,117.2724511714079,1.5441619091194081
1,1231.40625,10.463335000036444,117.68774009392904,1.1091411959559878
1,1188.0,9.864592378861643,120.43072378192815,1.2370104268519311
1,1216.0,10.263879736314983,118.47371863659205,1.4198418072143495
1,1195.90625,9.946202789910306,120.23746903825038,1.622083003961597
1,1176.40625,9.78966808723364,120.16814457010139,1.3492728784379058
1,1208.0,10.183976956401443,118.61770751952415,1.151602197121852
1,1148.0,9.69943881573051,118.35736291652032,1.59342443268474
1,1178.0,9.82293445805825,119.92343072528872,1.1380113627159967
1,1171.0,9.750436819387101,120.09718350993914,1.062821170585784
1,1213.0,10.23092771766293,118.56207310563308,0.40268911336739016
1,1199.40625,10.114031287937014,118.58834680791719,1.2699175653484882
1,1169.796875,9.758948077388716,119.86915656518303,1.3659778957693547
1,1200.0,10.27913709782123,116.74131676425957,2.1025722481189284
1,1208.5,10.235804042652244,118.06595700388772,1.0161053827088149
1,1236.0,10.475250591059854,117.99240402467024,1.3331355890388172
1,1196.0,11.136018084150408,107.39925087785501,1.4113494611754922
1,1226.59375,10.357389108091086,118.4269256662181,1.4947836830248267
1,1229.8125,10.442291860661637,117.77227800277912,1.8046554798014312
1,1199.0,10.134300992027834,118.31107058525255,1.4323109710465445
1,1192.0,10.005873031832444,119.1300345514879,2.2795394122703456
1,1178.0,9.823147284245525,119.9208324901419,1.0365878631498529
1,1196.1875,10.115279386124548,118.25550776589014,1.2176170616598856
1,1199.0,10.15633694220472,118.05437401525626,1.7449130818262915
1,1235.0,10.496422674651708,117.65913380969862,1.6240583251256868
1,1190.8125,9.940706907015427,119.79153103886519,1.7208058779138524
1,1203.0,10.163624243983165,118.3632896220236,1.4722774037684558
1,1144.0,9.545152897975894,119.85140649162277,1.5048910219543041
1,1198.8125,10.062211314367888,119.14006400245331,1.6676189379006541
1,1239.0,10.466977066276094,118.37228572822384,1.5469179330198639
1,1168.6875,9.748860831226718,119.87939106244701,1.817639987667812
1,1239.5,10.387946953125741,119.32097897621951,1.1269401060375257
1,1234.0,10.43816682404325,118.21999215011654,1.0447459387261888
1,1229.375,10.435986558563945,117.80151240144654,1.3837688893667763
1,1228.0,10.351135259468474,118.6343303626251,0.31395457781946656
1,1189.0,9.917219833476175,119.89247187870724,2.0109543953698492
1,1201.625,10.130665712659024,118.61263949302757,1.7321892844464095
1,1233.5,10.55116735801901,116.90649557013478,1.7006634604406063
1,1168.625,9.7867172572084,119.40929417770296,1.2875781915292079
1,1192.5,10.012962045055557,119.0956277107693,2.3047548550727615
1,1228.0,10.667044142115483,115.12092606344682,1.8132513424154311
1,1177.0,9.84164195012591,119.59386512582303,1.4470569669250959
1,1229.375,10.380686454278884,118.42906588256076,0.46013013937664954
1,1227.0,10.48523514524608,117.02169603285549,1.912742139967559
1,1231.1875,10.654043314638855,115.56058705978089,1.0337679946756169
1,1198.0,10.117536247813003,118.40827358132357,1.5313055242849483
1,1228.0,10.389527361913089,118.1959445529465,2.5295977393889748
1,1140.0,9.543621717280773,119.4515073806609,1.8414838444710779
1,1159.71875,9.689269167576244,119.6910447983872,2.4353477465618818
1,1223.8125,10.405784082625955,117.60886928677887,2.0891957766852949
1,1231.0,10.438375368063888,117.93022923531119,0.44559463136373045
1,1135.0,9.519744775330132,119.2258854398373,1.5454299965310347
1,1192.0,10.15642899059979,117.36408545791508,2.3543111760375566
1,1226.1875,10.321611577333172,118.79806664036606,1.1146258221505863
1,1232.0,10.28920168297137,119.73718058602739,0.19303913697906405
1,1232.0,10.604845574297114,116.17330883025674,2.3793803427627225
1,1200.0,10.129853792555831,118.46172951497573,0.57697697019717709
1,1172.0,9.781315732612933,119.82028103768383,2.1206621284908325
1,1226.0,10.476659523193678,117.02203333856833,1.3404620224231418
1,1224.90625,10.537246773769539,116.24537949032094,1.7971954344831811
1,1191.0,10.082986803289678,118.1197618558247,2.1568092917795108
1,1204.0,10.330431691075999,116.54885642776014,1.682318581915095
1,1224.0,10.310233404601657,118.71700202768494,0.26003842046446585
1,1226.0,10.356947939204854,118.37464156396301,0.89155383728743687
1,1229.8125,10.445993020645766,117.73054965376319,1.3902938583108746
1,1233.0,10.333474972052409,119.32094511621047,0.32293843154863755
1,1153.140625,9.590090770051429,120.24293123492679,1.1341171109475687
1,1224.0,10.394174970833157,117.75826397329627,1.8829296399976421
1,1177.1875,10.029288115053358,117.37498080577747,1.5037319585044564
1,1232.3125,10.260217753332256,120.10588172943761,1.508803143422907
1,1139.0,9.514144992827845,119.71648538661385,1.9001846854723878
1,1230.0,10.353794804789214,118.79702304232026,0.39196883777729274
1,1189.0,9.982347205630894,119.11026289781853,1.6081106674448549
1,1217.375,10.324325060048755,117.91327693766463,1.6228203613983159
1,1225.0,10.35519252646933,118.2981385298948,1.0577776805689512
1,1231.0,10.342518656204192,119.02323224348811,0.20783713336846113
1,1228.0,10.521370828359911,116.71482927775702,1.1445831877015886
1,1232.0,10.375643931276503,118.73961829841133,2.2098660886811872
1,1191.0,11.274458626263742,105.63700125038173,2.1432259976738024
1,1221.0,10.352135175726444,117.94668242576522,2.3319541859947095
1,1225.0,10.480253529918102,116.88648528425179,1.847040485635878
1,1184.40625,10.017111249736061,118.23830448435997,2.5065186003060043
1,1158.09375,9.82293446902083,117.89692312947307,1.4011857772176775
1,1183.1875,9.941490013686474,119.01510722951015,0.58623245826318526
1,1218.375,10.335650367829995,117.88082574776588,1.1514544876170802
1,1147.609375,10.143164798730949,113.14115443964609,1.9091817057921394
1,1195.1875,10.094058290004858,118.40505232503713,0.85143309926350363
1,1139.15625,9.629124817886144,118.30319697217051,1.8838456002909236
1,1184.375,10.00782022961842,118.34495153048508,1.0157287964389072
1,1229.3125,10.426422010321449,117.90358176400919,0.82972582402558703
1,1222.875,10.107000512355505,120.99287009089116,1.8184709471130163
1,1143.0,9.556630331398479,119.60282655745857,1.3470411609466972
1,1192.0,10.08227600536257,118.22727322342674,1.3654120371585587
1,1226.0,10.445869226383337,117.36696807418072,1.7988108016045288
1,1167.0,9.776655082210016,119.36597846471221,1.9112069927542459
1,1231.0,10.512467156944163,117.09905787309357,2.168118886491142
1,1214.0,10.26929684209475,118.21646785237596,1.1451478791324738
1,1153.0,9.607893836007486,120.00548920294102,1.4744995471338482
1,1228.0,10.507527349626145,116.86859897097408,2.5078871088929739
1,1186.0,9.969554672912189,118.96218426109094,1.4289577606982633
1,1198.0,10.10968603107548,118.50021813907463,0.79633407456045602
1,1139.0,9.519229791817345,119.65253753818143,1.1139283298278031
1,1224.0,10.488297745012959,116.70149244018126,2.0245231927303946
1,1216.0,10.373606570764396,117.22056275268949,2.44113156785567
1,1220.5,10.400357199030388,117.35173866084,1.3406914951788238
1,1179.0,9.893924570118681,119.16403765203331,1.5349562793560911
1,1213.0,10.26379984525078,118.18235139895815,1.4879107696980567
1,1137.0,10.841938801549471,104.87054214302576,1.7316888917554387
1,1186.0,9.955146337045209,119.1343612485778,1.6295289816470981
1,1184.0,9.907749408728357,119.50241686138531,1.6528662260867155
1,1195.0,9.88621595535531,120.87536883641258,1.1336827804131617
1,1132.0,9.471564111976631,119.51563507537317,1.3829674971464858
1,1133.0,9.52067485587278,119.00416904807065,2.0966600886599562
1,1184.75,9.953647340729209,119.02672050195469,1.73922295894521
1,1145.0,9.567243232037779,119.67919830508168,1.5192559123898735
1,1128.0,9.454247555448037,119.31145163953178,1.7515043080521249
1,1134.0,10.439438200035415,108.62653509421159,1.3838647703283371
1,1159.0,9.71135466459695,119.34483293305836,1.3350607240974908
1,1182.0,9.931493422535434,119.01533331512236,1.385701395700649
1,1183.75,10.00354224989167,118.3330834647916,1.5752732193786492
1,1145.625,9.591314321491495,119.4440054407319,1.2041465264583426
1,1136.625,9.786838452602847,116.13811809652485,1.0090567654925398
1,1164.75,9.772904336990873,119.18156157442061,1.6271154047975998
1,1195.25,10.082116886802375,118.55149205466941,1.348846946325458
1,1153.84375,9.671106585586584,119.3083479939763,1.5538823847310508
1,1165.0,9.809907611186798,118.75748948659658,1.8881771659042534
1,1212.0,10.247899907648888,118.26813404914117,1.34573545513058
1,1210.0,10.282457093336863,117.6761535707348,2.140972980586906
1,1219.625,10.369205841013514,117.61990442662392,2.7673435945438909
1,1140.0,9.467982454470228,120.405799808148,2.4218292665901373
1,1152.0,9.68359554694563,118.96407635109877,2.1852551703592109
1,1183.0,9.986944807756608,118.4546448160196,2.0095278743926999
1,1186.0,9.97855088720069,118.85493328708291,1.5744091279252124
1,1180.0,9.9306907163832,118.82355756516411,0.87107091531116276
1,1126.0,9.068785867931847,124.16215537535746,1.6358563205186019
1,1180.0,9.97653548279936,118.27753251962561,2.2366183753424829
1,1165.0,9.766448513594078,119.28594087998495,1.3398028512819262
1,1176.0,9.84337770262369,119.471185148828,1.5226153666982569
1,1211.3125,10.325035983100724,117.3179930784347,0.43251508577965903
1,1215.625,10.267905990030775,118.3907411287427,1.6127115646310901
1,1133.0,9.493240283286097,119.34807991690384,1.652167679685391
1,1136.0,9.524465512396056,119.27178470240669,1.8916390375220793
1,1162.0,9.752386617440193,119.15032141178605,1.4281812887006793
1,1210.0,10.302666521333915,117.44532325630762,2.4034521183340742
1,1129.25,9.66311018256976,116.86196045212566,0.85462016285997644
1,1141.0,9.5684547520746,119.24600466471476,2.0523400453136724
1,1135.0,9.485903025219102,119.65123372888205,2.0000418879353012
1,1211.0,10.1351643819152,119.48498853761683,1.79786806807815
1,1156.0,10.386552645142206,111.29775580935042,1.5708313577124786
1,1135.75,9.915051197598324,114.54807215469623,1.0724268395328951
1,1152.0,9.309932199388026,123.73881735419351,0.73586395892306966
1,1208.75,10.112189781187595,119.5339512168493,1.5575393737209087
1,1160.0,9.70454599446863,119.53160927478459,1.5307433109693438
1,1217.375,10.11937020419446,120.3014590271043,1.5483942714728809
1,1137.0,9.617882569426587,118.21728865918013,1.5725678002689436
1,1160.0,9.731516711320138,119.20032965166014,1.7556735657303248
1,1215.0,10.324947102675925,117.6761476758663,1.9551026108891552
1,1213.0,10.312076294893167,117.62907539781412,1.8643378610351791
1,1124.0,9.318838903929382,120.61588483153777,1.6885895996771745
1,1223.25,10.21431441232528,119.75840478573326,1.953647423579695
1,1212.625,10.323383656296985,117.46390915737511,1.1156460830405881
1,1129.0,9.618912829887345,117.37293184444242,1.2794187916832247
1,1163.0,9.786767184249493,118.83392933589906,1.9364429826897491
1,1089.0,9.696196060657368,112.31208539796891,2.17090646179091
1,1207.0,10.253047994770837,117.7210913881982,1.6496060343024048
1,1135.0,9.542028158954626,118.94745866316377,1.4321300203415717
1,1151.0,9.645705929687118,119.32771000798441,2.1131379600270557
1,1134.0,9.639548082123838,117.64036968734648,1.4514948393100422
1,1137.0,9.540157494478326,119.18042240477429,1.8749587330194728
1,1159.0,9.685926306676956,119.65814763643698,2.2737406336996506
1,1214.625,10.101288401852138,120.24456204787604,0.95090125686820282
1,1134.0,9.518363176811288,119.13813109828166,1.775105171191349
1,1132.0,9.477646907305042,119.43892941690976,1.6883647997665379
1,1159.0,9.718700510369572,119.25462655870304,1.6995321745654941
1,1126.0,9.464492830890732,118.97098134248665,2.2580603443722564
1,1089.0,9.307583213078894,117.00137136241247,1.1825202729451629
1,1133.0,9.500708024334823,119.25427000787398,2.3093597754660835
1,1126.0,9.42991727636123,119.40719806976878,1.5529331724935616
1,1137.8125,9.535526094149805,119.32351595137114,1.5632598246553393
1,1214.5,10.189242356563213,119.19433825398237,1.6248795892129224
1,1215.375,10.259906258219916,118.45868465184851,2.4784310062045112
1,1157.5,9.71441378078833,119.15284093509842,1.5335265594083096
1,1213.75,10.295597031270102,117.89020066670844,1.6551423562484129
1,1211.25,10.309314282099344,117.49084050169691,1.5875581241635104
1,1121.25,9.39079032964553,119.39889622073197,1.4199870424059382
1,1161.0,9.726962621472635,119.35894535433383,1.5115321487092408
1,1217.5,10.32196019848264,117.952402120188,1.3212350354782132
1,1131.1875,9.49258888186229,119.165331405154,1.6424081203244199
1,1209.25,10.316207024850202,117.2184696455875,1.3119940225368802
1,1213.5,10.245996182160999,118.43650714147141,1.510594714282226
1,1210.75,10.368537923716882,116.77152641073371,1.4808623860676493
1,1125.0,9.390183239042596,119.8059687826393,1.5518499800107979
1,1128.6875,9.40896260041129,119.95876144205975,1.897376663539162
1,1207.0,10.215407814605934,118.15485215130012,1.7498497337836285
1,1213.875,10.194054406936125,119.07676293880368,2.0503430225212225
1,1136.0,9.497186957779098,119.61436634344743,2.0433672485062551
1,1212.0,10.245996182160999,118.29010849234722,1.510594714282226
1,1211.1875,10.20479850919111,118.6880367024518,1.5996309177932515
1,1123.25,9.39256217782658,119.58930680828539,1.9374380772579105
1,1124.28125,9.426094046006291,119.2732901361559,1.4699916161841948
1,1158.625,9.70625971164934,119.3688438615991,1.5273927849192661
1,1210.0,10.147757640386311,119.23816500942142,1.0589604111430879
1,1128.625,9.475948465947676,119.10417242725347,1.5854451299854566
1,1123.75,9.348911126246781,120.20116405268912,1.7147597224638782
1,1134.0,9.621523975944948,117.86074667954333,0.54649872613160155
1,1214.0,10.344842989541569,117.35315859576892,1.941601192595966
1,1224.0,10.16787406670681,120.37914631612185,1.0608594989935769
1,1158.25,9.70625971164934,119.33020900006228,1.5273927849192661
1,1209.0,10.223273283212253,118.25957954046987,1.2066582334310683
1,1217.25,10.31957950984776,117.95538750764057,1.9196676013486518
1,1124.0,9.553966297661255,117.64747383242785,2.4353286653147443
1,1126.28125,9.555335254649851,117.86935989000753,1.5851462904853737
1,1136.0,9.572978714113257,118.66734836934478,1.143569252387352
1,1187.375,10.035269104254137,118.32019526976607,1.9811409440624383
1,1216.6875,10.349769198834235,117.55696930295255,0.75014740263840607
1,1130.0,9.412703794162923,120.05052158347362,1.4419282624731256
1,1184.25,10.002951076326426,118.39006218901899,1.7612566325616024
1,1187.0,10.035269104254137,118.28282706408028,1.9811409440624383
1,1129.09375,9.47515342241853,119.16363774422128,1.2657736542521341
1,1147.375,9.647868091050894,118.92523707535705,1.7968832227805467
1,1186.1875,9.95507347260625,119.15406784933097,1.5293371283432304
1,1208.0,10.246342633685849,117.89572564444433,2.3443098609446031
1,1181.0,9.940379173795806,118.80834516989823,1.4636503906063532
1,1182.0,9.970182070006606,118.55350200231767,1.9598871934958151
1,1184.0,10.002951076326426,118.36506956453324,1.7612566325616024
1,1218.0,10.340297473886741,117.79158221278664,0.69748548101466934
1,1214.0,10.333871888995935,117.47774822839953,1.9513882372180344
1,1213.625,10.66977404080022,113.74420820527325,1.9137969758605464
1,1130.0,9.477667784514956,119.22764394065861,1.2079840916757123
1,1176.0,9.961508789203256,118.05440570153421,1.9665202565896507
1,1179.0,9.93245086801667,118.70182049392055,1.4318413181152272
1,1224.0,9.733365969908059,125.7530029985672,1.9638050730743997
1,1120.0,9.35956782590732,119.6636448212743,1.4974292958849984
1,1121.0,9.385330680941696,119.44171581256658,1.1988648382774956
1,1125.0,9.442816333376213,119.13818507976467,1.536875806776288
1,1176.5,9.961508789203256,118.10459890123724,1.9665202565896507
1,1216.5,10.275897239549815,118.38382300262226,1.1269255759925256
1,1220.0,10.31157818919305,118.313606085886,1.3630164176032511
1,1212.0,10.25791153325427,118.15270545772579,0.67387826105250292
1,1086.0,8.951014597734238,121.32702814213913,1.2480961560950758
1,1124.4375,9.450716724429224,118.97907140666206,1.0114002459711431
