ImageId,Depth,Distance,Scaling,Error
1,756.5,6.256017395506787,120.92357680196595,1.4003298895025247
1,760.0,6.292503428713003,120.77863899637823,1.351733612192525
1,762.0,6.294524097856833,121.05760310925598,1.4662498580941774
1,770.0,6.3994007581129875,120.32376610010161,1.4077048003714103
1,771.099609375,6.41942208714822,120.11978631515025,1.5386275459371657
1,760.0,6.2912379991174,120.80293260350676,1.3131695572684179
1,771.0,6.413910901054264,120.2074696536975,1.0685950188570579
1,773.0,6.430890043357605,120.201091106887,1.875251892103228
1,776.30078125,6.4612039962529675,120.14800673376023,1.5291220422728389
1,779.0,6.492383775310756,119.98674554057972,1.422144055421515
1,759.0,6.292677195214404,120.61638893176044,1.3921291761851773
1,780.0,6.47346933371541,120.49180428453866,1.9435116885811099
1,771.0,6.411232444938132,120.25768939460752,0.85819353235735085
1,760.0,6.285916118762183,120.90520866664994,1.688819520380181
1,767.796875,6.376144306318631,120.41711073557866,1.2955028394519759
1,768.0,6.388093685413862,120.22365948602145,0.97522950883542503
1,773.0,6.406734329297082,120.65429285325307,1.4082802239029524
1,760.0,6.2707222611359965,121.19816001264252,1.0664426353100807
1,773.0,6.432091961639954,120.17863000250273,1.4885361998705944
1,780.0,6.47346933371541,120.49180428453866,1.9435116885811099
1,774.0,6.449891566574422,120.00201739997254,0.92262703354878151
1,777.0,6.457178864867072,120.33118739014446,1.9673441208295004
1,761.84765625,6.306018129389029,120.81279194226057,1.5063952137411765
1,774.0,6.436654467758751,120.24880376552316,1.535954005926945
1,775.0,6.435089199846617,120.43345102636222,0.67815225888254316
1,779.0,6.496528852879705,119.91018860090092,1.5258154255133036
1,761.0,6.348590912480894,119.86911906765424,1.7058608837874953
1,758.0,6.242304901782266,121.42950591592864,1.0081221720790932
1,765.0,6.314331799741748,121.15296190664039,1.8135783854808183
1,758.451171875,6.262177299968436,121.11620855558064,1.5666712517188206
1,760.0,6.296300011430564,120.70581113038841,1.3638071422971698
1,764.5,6.3305039466280935,120.7644772747052,1.4387024733435918
1,777.0,6.457178864867072,120.33118739014446,1.9673441208295004
1,761.25,6.303859080610859,120.75936188697813,1.874356868460118
1,763.1015625,6.326741499340942,120.61525867296656,1.4130312292654494
